;address;final_balance;n_tx;total_received;total_sent
8783;bc1qffkzyy7y0v8h3wrmy3njndpq2pffn5n5rv8pv8;184356;40;184356;0
8784;bc1qrc2c2qxne7egsshv0ax6wut085ruwe2pfp9pzcgknjcvcpt6smrs64tdus;67353;1;67353;0
8785;bc1q9k9puase3gwn8hqa3v0v2zqsavhrkg7ayzvk45;1908891;1;1908891;0
8786;3NwqA1qyspdrVYNKk41dNC5P6JNaUn2kYm;1219103;48;30049753;28830650
8787;bc1pyt8vzw0tcxmvsx94sh82es8jmyy2exx95mx940wuq7tth4dew8vs9vpcl4;14185463;2;14185463;0
8788;3GC2abehaqvYPmtTshc3BgNMoAa9j7Y2RZ;37457269;1284;1649046684;1611589415
8789;33YeaUkFCZGGj6L95oipEpT3h7fkjAjXAZ;1710332;136;79115406;77405074
8790;3PWaVo45HgQb2yz3g6PvN2ewxHF6JAzo5k;411749;1;411749;0
8791;bc1qvzcems9ygkj0jey70hl3wnvjfkwf8gktcq5kmh;61182;1;61182;0
8792;bc1p5mrunnuyv2dv2sudxfr62akc5ehe64nsfcces27w9kpjlwry96usy56w3k;450450;330;54187852;53737402
8793;bc1p2v3ljhp8kqlf5kqpmx95jn6kwelltdxqg76r7pd9wlksslfsj9jskm36ze;2000000;1;2000000;0
8794;3MVGNWPFa2Q2rshSgQpwythbtW3iub1jH4;973644;2;973644;0
8795;bc1qvgfgy6wn74vmxlq2vh6shx4saxxn2x3a43dews;512628;1;512628;0
8796;1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa;9975752803;11565;9975752803;0
8797;bc1qmqqa90ppmq99fyqy7g08zj69wsyyt3afy7csuc;14098;1;14098;0
8798;bc1qm3ddm88962r6l6pxqgdlt5fn853tr6n6dv0hp6;0;2;478975309;478975309
8799;3KN1GRC48n6UikjAfea6vGs41kt3dCyWdR;13977202;207;205609238;191632036
8800;bc1q93jcusty263yg5wyyay7mr4ggw58c0668t3jue;7842;1;7842;0
8801;bc1qs7fg55k4ahyvelhywwetlc9k24rsj0hchhv65s;65374;2;65374;0
8802;bc1qtchyaarxnlpz492yjx2zxasqvyxd637qm57f4l76fphlnjwvtkdqhlv7j7;51426;1;51426;0
8803;bc1qwps0c8tqnrr5em9squl8m4hw7pceaaunms9w3v;391598;1;391598;0
8804;3CjeEKRRNFgjjATvNisBbesWRpJvpBGcxH;1696675;15;1696675;0
8805;bc1pkkfg5wyj464wx3cngmscfj5t5yej98ecj8zwgra9sasn5g795k6qgetq9q;8511;2;8511;0
8806;bc1pz939ycf3a0nkd6f93djzza2afh6c9w3272faq30f2we36j26u79qywknhm;143133;15;862799;719666
8807;bc1ppasplgm2jypfwc7d7ra2m9gk5c0r0l5ncw62stw40kay5gcgt5yq85hkyh;775008;2;1575008;800000
8808;bc1qcdjk44z52874ng9gs37ycklehfcm4g46ls9aqn;28533;1;28533;0
8809;bc1qjvlvuf77uk978uw86c0hmg7su6h0c2m6tac78f;158997;1;158997;0
8810;bc1qutx5rsd3umpqv6k9ed9sg4zntkp6xghsja0ffz;1312449;41;8712441;7399992
8811;3EjLtxLJvWzvv6XSRoSS2reBtCbYeGwLaN;78367;1;78367;0
8812;bc1qdd84jtqr3dryy2dqglpywewujlnz7dme92d5ry;605568;334;105101637;104496069
8813;bc1pquz62anahzfwnqf9wagynvdp8hv7ehy2agxlgy72h0hxs058zqfqk8ksyq;25219745;105698;328933123;303713378
8814;bc1qqqqqqqqqqqq64cq85kckemktpzdzqfye4c299c;5200;47;108335433;108330233
8815;16rc3AEG4kmMiM3iBZAJ2XmhhWVeV9asiJ;1339048;6;1339048;0
8816;3P4WqXDbSLRhzo2H6MT6YFbvBKBDPLbVtQ;16620050622;955158;50005161661;33385111039
8817;1JyHsPsbe8N6ntUcVXv1GgM8SD1ad8wVNA;0;86;30458338;30458338
8818;bc1q43g56kcpz5cvur9z6aj58mlnvyht06k3zn9awa;130669;2;130669;0
8819;bc1qdr6tjs4sjm9ahplcpjh7gqqun9ls0sc7xpxzww;628529;112;11818205;11189676
8820;39p71wLXPzzm1FEtDqATwXme2FFN3Zi2zg;1921537;160;6541929;4620392
8821;34pDKWwxZEfeHqw9WjMJmcsEnvAGxJ1gZk;313034;1;313034;0
8822;bc1qtwyfyymgt43ys4pahqj5k3xprdehs7slewt5cjz08psl306wrcns5n657a;3132154;1;3132154;0
8823;17PFeQW2xocwf3iiXpM6KtwQ1Tk2RN991o;10330948;30;15782321;5451373
8824;bc1qy9nw3p7lrth4wsa4f2s3mya53nc6ch7dlk3v24;40649;1;40649;0
8825;bc1qgl26gazu6nkld74hc9qfuy9tclcy63nhx0yqrv;66639;1;66639;0
8826;3KG6vYfY4yXwXyD6zLcZsRsbXVmqAAotG2;13056652;122;21807244;8750592
8827;bc1qy5pr05ca6fltqnvv3kahyzy5mtge8g7gnlutp4;66611;1;66611;0
8828;1BKVCMrpxuLqq8mbqFBX9S5587ujWHJjxr;79294;7;527388;448094
8829;bc1q2mwuh8sgpqlaxkwvv6a88dcyamkwt7vdg3cjx4;428600;1;428600;0
8830;bc1qpz40jkd9kjglrc9ngdjz3vcc7tulknhzpc00gc;506171;1;506171;0
8831;bc1qnjgrf8jy32ulclctf9vlxnnj6wv50g7xtr43dl;2285954;203;88391208;86105254
8832;bc1q5jal37smck5d5553svpa8l6mxej36q8mnj0kcp;218246;22;918237;699991
8833;1CQjMpsp2tE28HLDPgKJKMy9XKNp1HDP98;8086801;62;9530994;1444193
8834;bc1qm58urtrut4948jzwc7grsrj50prrhm9jhymqvs;19363;1;19363;0
8835;3Ac71sf1TVa2hvbcrLqvLunD5cXYEXQX7P;84483;7;340748;256265
8836;bc1qrt93kf5rj9lfcv0766k2da0r4negk66hxjld9u88ej0zkw3tzagq0afyz8;1624722;1;1624722;0
8837;bc1q5845lr7u47m5qxw6mx3ye6quvuter2lnezt039;20879;1;20879;0
8838;3JxWBp88DEGosbPQv5RD4JMWgAfYjefUgN;331936;23;624340;292404
8839;32Z6L6NWEbJ7khzrVdTYm9Tf54yTTAk4fu;66579;1;66579;0
8840;bc1qfgcpjqgj55gdnvyvvgqng5lc3e08awmqkv8h7e;74292;1;74292;0
8841;1PLFksTrQGMX7573p26ewxJNXXJ2oKZD5a;36294;1;36294;0
8842;bc1qr8sx757lwwyvcs2jethj0r9hzvxln36j09szas;49891;1;49891;0
8843;bc1qdc6t9gfzqy8cntkjck2zk0nfql0v492v2vcsh2;142716;1;142716;0
8844;1AG6xvhNFTosfwzQW11aTdq4Cee6AjqT2X;907350;3;1044115;136765
8845;bc1qwy3r9zusg8nwl6argnsumvw55zr3x9gvvqnned;1055975;3;2496916;1440941
8846;bc1qdggmxq8ajjwwarrqhnmfvqrgdv3jy47jaykzud;31334;1;31334;0
8847;bc1qzsqthr4vfxw5nyrw0prk8ygsqvc3lng9a6w9lx;37696;2;37696;0
8848;1BMbMeuWYwKd8Y8mrj1vwLn8te6fRs1Fst;75825;1;75825;0
8849;36aEHsVGfPUysfH36Dcqbngai3yfXjjdmM;62647;1;62647;0
8850;3Qq3CpAUjBpYtg5GKCB3R3WuC8V3sMtzF7;78233;1;78233;0
8851;39gouK54uCxM55e85dbicnpQYZ1dwV68zA;2725437;284;22875304;20149867
8852;bc1qh8z94uux8gqn2crfkjkrerl32lu8jgrhpysfqy;279199;11;874943;595744
8853;37MsSEwfgXsEdDREeYquxMRH9zRv7EBXih;1937816;64;26842586;24904770
8854;185pG7EyDcR9rSgGxg3daJGpDjoHUWPapj;327616;1;327616;0
8855;1GpYbGARBSmAAsKKT8vt3em4vZ656JCpUJ;420765;6;420765;0
8856;15Tv9BNk8vX9Db3WSRktr4z7J3axfkjLUW;1811014;4;1811014;0
8857;1FEmoy99cFuK76Qe4n2dmtG1rFu9QLuEpA;5780196;17;5780196;0
8858;bc1q78hwd6pm0zqd3njvfqpwkw8ztsh37lm3eavlpp;392094;63;4618438;4226344
8859;bc1qmavd63zxxjv3gzxr0hzu0qcmvurcr47nkxl98flw0w392wv30css00wz6v;106578;1;106578;0
8860;bc1qrhg3pvpc3nu60x9l4y2rzc47ang4v7lhyaga4v;551171;31;4343015;3791844
8861;3KT15nW99kxc5jh1dZfpwwiAwT2jRatmk6;800000;1;800000;0
8862;1D9tZbXadJGYmFv6XaUnDfpj2ek4pt8sMF;1716187;27;1716187;0
8863;3Jj5aaNAFEA3tQcw7irY34AWjJRbrSDWWW;2320732;363;85534413;83213681
8864;bc1qj9et9fnzu3u0p96030wz7zzw7rn2hzgnztyye7;227397;1;227397;0
8865;34Uf6D5f7pTsCSNNKmmRmLNgTJB7Vueq3z;16768;1;16768;0
8866;3Mjo84d4PukAYh3sfzD5rCNFgDB5FzZPeA;981212;31;2578382;1597170
8867;bc1q6q99h9nddq6kulxcq540qjw423uj3yjr0f97wk;31345;1;31345;0
8868;bc1q9xa0mxf8mngarg7jfqn93re62pep95kuz49zja;28543;1;28543;0
8869;bc1q6zgar5ea5gudz9m0s2zpexq8a23cqwq2z97w85;104651;71;4411922;4307271
8870;bc1qq5j7q0qxmfdy75hgx0jyyckw5y60cmch887kcp;166014;1;166014;0
8871;bc1qxkh8ug6yhdsgcxjv76a2wam6mhxhvpnzz06urw;295700;1;295700;0
8872;bc1q498jxmqdqhe4h2yjj8futw86n4pvhn2gsqp7hh;59053;1;59053;0
8873;15VGa2c8JcaxRvJv25rMPE9wT6oDv7veVg;473246;15;1959584;1486338
8874;bc1q3qsedjufr569zjwl0tkf7jx37pluzkhg34aa70;208276;1;208276;0
8875;3KaxwAu29cs6CW4sLM1RuKLkBSNFPbXro8;1197992;54;22757348;21559356
8876;bc1qklwztvwxjtrfdq9hslfghyx8n90kxcay074wkp;195950;1;195950;0
8877;3NnmZWdvgEet5niL2C4Lwr1wSb2mSDudVD;5558106;132;43995682;38437576
8878;bc1qdzcawh64n54nvppqf265znxp2gxfpx8t3cm5yj;36046;1;36046;0
8879;3CTLBZRXrN2H3iuEZU3f8viiEUS77i8CwH;66636;1;66636;0
8880;bc1quz492e5c6n939ml8z9cp2cxw03rgepmt9awc57;0;103;49741192;49741192
8881;34pxBT5as6DYYbj58HicPzeFq8C9Th8azW;36036;1;36036;0
8882;bc1q9jgly82lrc9c58w5dfudk572cnl8v0ef66uc79;2000000;1;2000000;0
8883;151y5WLEAXTd1mgxHKKRkWhxRTGvpEXxir;156690;741;369571195;369414505
8884;34GbQu9iCQk1By2hUEaMgdAfSp9MBcmX6m;36082;1;36082;0
8885;1L9rv3zm6nunpfJyqF4spSAZJAoCGWxJz8;54837;221;29017148;28962311
8886;bc1q563vuv3c6qae86p3fxmfmuercqjya5qndxm6sl;391244;1;391244;0
8887;bc1q6tt7w8yz6xkm8x6cl8uhz7yspv9dvkta0780mw;3055507;5;7438548;4383041
8888;13KnnukNJven8bKyZvwLYeqnogKahmYE1L;2610268;44;2610268;0
8889;34AKHcAtX3F9n8rNtV9RR4LVG3kEYW7DZ2;4004602;30;38392534;34387932
8890;bc1ql94d8qsffmkqxc28mvpn8p5ldy79r0x7avmtuz;3107328;1;3107328;0
8891;bc1qyzns2ezms2uwg47f8kcwf7gdmfrh7a7eq42clk;39209;1;39209;0
8892;16EB68pN4tyBVbm3GUgraUjornkdNZfVC8;2335464;173;55413796;53078332
8893;bc1qhmehx8fx2kuf7v40np5qfk7wh9ex50ywpfm427;0;120;86031261;86031261
8894;bc1qtyy452d65tqafdvxg2m8lgeaprjkfxwvehqumy;227013;1;227013;0
8895;37CsdqBdziLRkvi96xxVwsRxYZLS8Cofb4;3707512;165;12502438;8794926
8896;bc1q08d7q6f2hg3923cz6umc6evlfuwgcvvze29ahw;479095;8;479095;0
8897;bc1qjzu9c75ctfe7lkelw9nzkrsrzluw7l8edqne28;167573;2;167573;0
8898;3Jbji57rPTDz8ycForaHPfsgzcYDDLuksP;66531;17;567313;500782
8899;3AK5fqyT9zqWQtd1D6A8cch2zc74ngnrod;17875288;112;38752541;20877253
8900;1GHzmRTsS3NmuJC8dq3DrmsbLiGvV5rqZS;2844925;19;3858621;1013696
8901;bc1q752yvq4he0dyhjpc32dkt9htkq0q3cgflu7twt;136443;10;369258;232815
8902;15Ra1PfUuztZNuBxGpFdRs1bUWqyX92ZvF;18797124;114;31592404;12795280
8903;bc1qrf6lw4pay85kk5qfjpnsrff8yyy660m2xhxnqt;181565;1;181565;0
8904;15QwZi49f7BHc7wDYSutxg2Fr7DUCgcHSj;173678;1;173678;0
8905;38AgSgxZFB6r4aeZ7mZNnfbd3CLYg8mtNb;70439;1;70439;0
8906;bc1qlc08etzwkkfh7sq2pk3zfl2ly5nl0llpgsmf9j;104832;1;104832;0
8907;3K5fBfZS6dnDx56w5gcpQqMmQQtmCZ1ELv;92274;5;194735;102461
8908;bc1qeldxvympn00x6azzmmj7ucxz4tnycfuemvez5s;59051;1;59051;0
8909;345Pvr627mc76ou4QbToaohvh9iykhn2ne;28493;1;28493;0
8910;1QEkRCEukW7fujjJ9Yq4EosS9oAzCSD6v9;1018623;55;6895597;5876974
8911;bc1quejxk6ujdx7llgxe3l5xdwg3fssj82nddcp2k5;313905;1;313905;0
8912;1Az98W7ySDToX7TjKZfuNuvYUKXajyFWgv;507660;68;58606707;58099047
8913;bc1qx3mwzxrhfc74w4ff0xx7j0929p2j50svr5jqg3;234667;1;234667;0
8914;15rDNfZXnUvoA5bztS4rYi9KQYLQnRXDTf;435016;92;20715582;20280566
8915;1GdTb7c7iajSDsAfw1W7sn9tc4ATe3Jpcq;27262928;139;57633417;30370489
8916;1M5P61Z2dHSqnjbEoNouVafnP8Mn6FVvZC;58994;43;4055683;3996689
8917;bc1qdrc2dm0uwym0x87hgnnxn07vkd0sjqql5umkxx;32327;1;32327;0
8918;bc1qjtgheyljaehk4zxp7es5uthpcr2qzttrm7axre;104764;1;104764;0
8919;bc1qn6afp6uykumhw3ew68rc45gl3u64lpp0jga879;3020468;67;23014957;19994489
8920;1MXu6AaTUKxXXGK9BnA2ZYKfcFcegceh2h;16788766;85;16788766;0
8921;bc1qlnnevl76ncx4vl43ngnc8d5h7ms96zjetty3ef;33213985;2016;366024445;332810460
8922;36uQrbzVADXHQzxnAV4AVyY5Zx3EUfhBRc;422047;2;422047;0
8923;bc1q2z9jz2p8can89sm0hd6q676taak7kgayfl5vmq;515869;1;515869;0
8924;bc1q5n2ec9h6xm55jt2d8fxw4ka6tlkefgdn66advm;37638;1;37638;0
8925;bc1qwkvc6fp7t52rshz9jugg8jkrpnnchhnw6mj6d0;224649;7694;8303900439;8303675790
8926;1Ptd52goQ1PtEzn29m7R4cx4c52MkyrMoo;9312381663;52995;21140892808;11828511145
8927;bc1qr4p3s6c5ny2ld9249ychcxkr3psgj65j3ej239;295524;1;295524;0
8928;13qFCKaUkb6Ww2v6WHrv8pXJocKVtMANUt;610448;1158;391557055;390946607
8929;3KfeXTukQUt5Bg1kqodsRqrz3jKkX4D3oE;2164939;5;2537386;372447
8930;bc1q7zncpqmnuaalhux9g86kqur84p54lzczjl7d53;373125;1;373125;0
8931;348AqP9CuVmbSm7MhAuXiLpcU8egSMQ6fS;2255421;174;29359366;27103945
8932;bc1qvjsrxkxhyzkk52guprrqfaphusa8dgxgvlts66;36108;1;36108;0
8933;bc1qfuvn9qya4y82qdkhwd7ef9vqjf40skn4ygheer;25491;646;85492847;85467356
8934;bc1q9lrhlrxzm0dj5vf500jqkzugukjct9vurclhgz;4461679;473;139555697;135094018
8935;1Aks4cYcKkUoYY2VSazLBovZMx6GqxS2bx;6653660;12275;3486707430;3480053770
8936;bc1q8s3j4wmur3je6jnrlnlfu87w56smnglv6cw0wh;11730;1;11730;0
8937;1FrjuGi5tKFb2k8DrUypEcgVh5srEu9w9H;17185;62;964450;947265
8938;bc1qnhtg7k492xz2ss6hzmrmutkweurln6syeftm08;81820;1;81820;0
8939;bc1q09fa96mgyahxvpstc0v9v6d7sttqvv84cw2aly;46870;1;46870;0
8940;bc1q9mxpf6r0nuq98kgul7jmcu7tlfvrkdujvvqr95;142489;1;142489;0
8941;bc1qytsz6q8vjqz7feruyu02faae9t2prr6mvygtfv;184862;1;184862;0
8942;bc1qgcguczqd4nqsjmykxdteegc2e267yq5k8hagrg;1308898;51;4822869;3513971
8943;3MUmT9rknSiMywE22tffSsSRh8m8qLcwMp;900277;160;5791388;4891111
8944;37LAywSZUV38NqkGn1yrW1RzPyBvdayeSf;112699;1;112699;0
8945;bc1qvmnsh53dv7993ff6skcs6vtn4e7l93n6uj2tw8;824026;4;1063255;239229
8946;bc1qgnry7cl5unk74fx9h8qn98mkk2mn32lsylz4m0;431428;50;1984065;1552637
8947;bc1q5qwg5jllnuvgl359mgpj5j44h6lh7cjg3grsj2;11430319;517;808549776;797119457
8948;bc1qyz4tpsf5tjd6pa2xh0tdtcztnzd55p70xvk3gf;142838;1;142838;0
8949;1KegkezWWwpXr1sabQSDSxyfhJQSAVhWN6;5379296;68;5379296;0
8950;bc1qc8e93m3lenrwgzz23xp9sgml8tdw8dntk0lqwp;65157;1;65157;0
8951;bc1qvqgftuuqqhwg40zx9aajuatf4cnpvgz2rr2803;242414;15;1331423;1089009
8952;1G85s1scvyeBK7K4qWeqUBC6LaS194U4Hp;1074461;23;2199980;1125519
8953;bc1qv6vn3kf875v8qctla2vdx20fjv8rw0vpps8j5x;46962;84;3818371;3771409
8954;bc1qgvt5p79ejps5jct76xh2fn0v9wxr6ha2devndd;181564;1;181564;0
8955;321Cscmtf3EAugjUvZJh81qACr5Rd6DsK1;603052;1;603052;0
8956;1NAV8HxrmhAMxGzhxupJV2QTa6SrQ9c3u3;0;4;3143314;3143314
8957;bc1qjpll2e36fnvv0k54u8eqva5lwff03m4uzqtkwm;214836;1;214836;0
8958;bc1qppc3r2xxwgl5az84plwj3m8alxpwl00jzs3d78;296213;1;296213;0
8959;bc1qeuy9mzs7jq348hc2h9suyt8vhqwjp0g39jr34q;0;2;402755;402755
8960;bc1qw8hd69za8ah0znuda8ulkyrl2st6u9urpkndfv;150318;1;150318;0
8961;3Mcygr6T1wjycG53r2qZJ8WngVF2qvJso4;0;2;1499741;1499741
8962;bc1qhjfd3e7vgnn5fjnqdcwvugskr7u7mwundzg208;45186;1;45186;0
8963;14NcU2CnvaXBD5LazjRWotoXz8xE5jhL9j;218625;12;1313474;1094849
8964;3JLDM1xAbxooPHQBQXV5FXDysCVDPwgMwy;488512688;545;647136148;158623460
8965;bc1q23rervfjqy5h4mhknux8jf8lxdp3qcq0jjjfnw;756973;1;756973;0
8966;bc1q75pa7pf6da8d7ztceusxzy5mvprj9g6pzpx8fm;81931;1;81931;0
8967;bc1qtwrhl88u3dw4a6a36hvkwjjn06rce59l5lgxpl;1519479;1;1519479;0
8968;bc1q6t22mrjsr9z3f3da8k5yff3x8hdfx56y07ty3x;261794;9;536082;274288
8969;16fNvyepMv94t4wMYQUvZPJMk8drmmvKgs;30913456;222;37068162;6154706
8970;1BS1QGxEMJUo56YoJMy3EZUXuvSfuUjVQN;17223663;84;19547779;2324116
8971;bc1qnfjxzyukzcmkz5vhc3ahzc42f64v2tczaxp3ve;142935;9;1721047;1578112
8972;bc1q4f00tyh5a9gw694a7r2cac9lsz8c4gfq8uju7z;142774;1;142774;0
8973;3596vQrLmrA3JdjbHeQu852ZmFwXxnKMxj;51817;1;51817;0
8974;bc1q6wltpm0sdj2mkpwz7yp8xmupuwxdakvpr3wuxf;46714;1;46714;0
8975;bc1qx7yhnlp7ken6crmgdc9ngfcc0n5zkzfa9px5e5;86012;1;86012;0
8976;bc1qjqg28735fph4t3nwrnnrfmzp4vn0gcdrf75r8v;36110;1;36110;0
8977;bc1qgw5rzsr605jawvywt8z037vh38nn7qw6ew5u5x6ryw9gkuud76tq4jqmml;74288;1;74288;0
8978;bc1qtgav343wkpwfshv3efl3tl0m69scru5wx522wp;135069;343;69845958;69710889
8979;bc1q7kxzq6trjpgt7qypgqqpjyadqhcrynx79eutzz;41523;16;293333;251810
8980;3NM7VWR8dkX516Az5KVq6QmhHvvdnPjq23;7819;1;7819;0
8981;17xufiNg7TwF4e5RdCq8Yf9Guk6P9WA7Hw;52875;1;52875;0
8982;bc1qfy4m8xhlv3ahnwyphf6dspn358wlrqe4h5qqlw;576342;7;1662939;1086597
8983;3ASuwMxGbpracom43cpuJFCiLJrQiqDyBP;1751761;19;13620138;11868377
8984;bc1q903mmv6ukqdsnxg4tdu22rg5fd2mp5q5yl9s44;77614;1;77614;0
8985;36X3Ud5rXubhymPF6pgaNcfp9EQwg99vNh;503223;13;969274;466051
8986;1PLZ8X5KkGWja27Daq5XdQ8iTAFxBifkJT;1170340;36;4543444;3373104
8987;1DfauQoaTXfhTmetscq7G9d2SUg26UEj8e;104654;1;104654;0
8988;bc1q0yww5zt44nwazc5u65wx9cdg2960g7qcz0gcv7;66591;1;66591;0
8989;bc1qvgm34c5g0fp5q9768vuta2m05fl0mhdgah803e;325884;39;16191706;15865822
8990;1Jj7potkGVDtEtGkq6aY359vtX5ZSXH1Qq;469668;1057;1154603190;1154133522
8991;bc1qcpsl9wlz9vgn9rx3cxqzrcm588pxgjy037cqje;66466;1;66466;0
8992;32rwFNrS7sLyzBBrZFEcc5sKwJyazALAfV;513083;10;848094;335011
8993;1KT46DdCKJ6QgGBy9qiodP2TYa6LkH26kK;909629;49;52386729;51477100
8994;3GgsEV9zFWHJjTovJgLkVNXHNop2VCMv76;1343445;41;5253053;3909608
8995;3PK71YShypHnStLEsncKPFVvzxbti1Lkfa;464199;5;517845;53646
8996;1HXz4xXiWUMPM8rV2wQMu8UBUb9Dwznvr4;20976;1;20976;0
8997;bc1qaspvraxf36hqqvver6ymdtdefevn80pv4dgkee;104792;1;104792;0
8998;38YSRXfCCUDfLajoUNQmRtskeY8RSBJX5X;654405;2;654405;0
8999;3B5wwdtT2HrPzqgmMhALToFn2sUJqbrzHB;62673;1;62673;0
9000;1FNdHCPE7bLWjAmterc6Y8NCZN6X8dhqa;37820304;175;40145955;2325651
9001;bc1qme6jkk4hge2pyld57tzqdrxmpzq9z4jsesepxf;36099;30;835443;799344
9002;bc1qngqmfhewqzdmmwgxggstc7ws89lmyqkvg02ccq;156640;3;299604;142964
9003;1PuX1kMHY4wJMU1fXhrYxHCbK7Zuj1gt3i;3327901;17;6260295;2932394
9004;bc1qayf9ma7deledpqxsxn6appfges32urdn5hg8vp;74287;1;74287;0
9005;bc1qc3hfvqdgysd7lp70kwte3nvdg78hnyrd6psz8c;155671;35;4262754;4107083
9006;bc1qtp9dvntumzar5dzaf7sqly2mjjhs7xkhwzqut8;606014;28;1300446;694432
9007;35zHXbwtvcPXXqyL1gKYLVWeKS1aNpimZR;16534269;6;16534269;0
9008;bc1qjkphsls4nxk7jr5pary8wz9tqc4mtqh2skgv7a;953289;37;18432721;17479432
9009;17h4Deexu2sMWb22Dx81jambMsvRAGpqDg;37815786;143;45026372;7210586
9010;1G2SVZMJHQvNUU2c8PQ8d5EAxQhQWiteaS;2753115;14;2753115;0
9011;bc1qzkgyhcryfzeurx4tu0crn5lc3axt7vnt4ux9uc;31303;1;31303;0
9012;bc1qy3d754xc32sl4kpwkwd64n2agpr0lqeeqh02ql;65088;1;65088;0
9013;3JKonEzFkbCCuhZCiSumvfD9wbbkMLr5Bv;344307;2;344307;0
9014;bc1qtceam9galu5c09fvs6zee5ed0umuadkhgx6s3e;81818;1;81818;0
9015;bc1qg6thjlvtdy9t0lk0cdvf744l95wnj4lgxkngcu;51417;1;51417;0
9016;bc1qqssns097p8em85jkv3uwm85yuynpmyjtqmcwcc;74201;1;74201;0
9017;1GZzNVTRc9oh8yyfHfaU1waNoJdqJZ36F3;30170917;125;229161362;198990445
9018;bc1qsy9mdze0d46vz08fn6nd8fpn9rwsdasg8rymfy;78629;1;78629;0
9019;34tHaXNrECprqqaV3zywQRPxapTPDeyWjN;24698790;3;24698790;0
9020;bc1q4kz3wfnyhd32rq2wwhv28afwkdnmu8fu6y98rs;65063;1;65063;0
9021;37MrnWSqdY6KmC2qWGHH6iL7KH6xPat1Qp;429683;18;19272162;18842479
9022;bc1qd7lg7cnl3n8thvp7dd9s238w5agwgmkwemu5na;230390;2;230390;0
9023;bc1q2q30draff3gz59l0kyrc400symuchuuf0448jf;373485;23;2783940;2410455
9024;bc1qkc2vd84pyhym7n3l7yglyvsv4v356kfjl6c8wz;327348;1;327348;0
9025;bc1qlu8hvnz686dak06y4s7mulrpj9n0q5jt2yuscn;5653;1;5653;0
9026;bc1qwa3sgnaz67j5kx0ljq207qqyufts23z78ewl8j;126048;1;126048;0
9027;3N4NN7H8FB9mwcAxNw3SF6RQaM1hJyHxPz;142664;78;6959623;6816959
9028;bc1qwp55sfhyya64n2exz99qctxw0jwns7d0vjjjas;81917;1;81917;0
9029;1NEEpYhy7qoqb4gU2wqwrxDLQL26pNiMTL;2280949;17;2280949;0
9030;bc1qhufd080nkvrtwmthr3s0ecrvk657t8q3jca8tv;167582;1;167582;0
9031;bc1qdcwuluhwh6v70qnampzhe7ee43vyzytvzf044r;3440168;6;3440168;0
9032;bc1qyw8h2fzd5khyp82259k6ahvgl5uazuqjp096ax;76055;7;165367;89312
9033;13MYpdGn32L3GPmaM4s5aKFeyaLtmzRR8c;20733;4720;1598236227;1598215494
9034;16Hyb9FYRPC613MaxL7zc7s9UsGT722C4A;596878;40;3324706;2727828
9035;bc1qfg7eryr8use2n6j4p6zpttxmwm5lc5rlmgaj2f;179514144;1;179514144;0
9036;1JmGZEECWDZHwe6jArWwYeGn5TXkU51g1T;5657728;29;6870275;1212547
9037;1F2dGbWH5kaZVYHtsGUJwdPQvHcTa6Hgxa;142508;1;142508;0
9038;bc1q6w7eg3jssfsdr7jf3eqdscpsqd78dqunnn6ppr;65691;1;65691;0
9039;33Qcy1ddnctdwx6HNgFX22ZBiknFgGiHT2;66686;1;66686;0
9040;18CQGKsH5wCk1ccD5WvSHBzkyqTq9Qbhgs;78195;12;758648;680453
9041;bc1qp5snp2afyfh0wvqls4gazpdrt09qmhvxj6t096y5kmskkggswrsq6wptna;89433;1;89433;0
9042;bc1q06vcumncuddhyc2zavrmvv68kzr0ayf3xeq575;93810;1;93810;0
9043;bc1qjjfx8h3lkj6xyrpslyrl2yuvw7sg78ys82ugt0;1007181;110;11776647;10769466
9044;1HfeFyNcpeoPmPNSzx83GynMBEaBDsRJxB;240653;6;3097314;2856661
9045;bc1q49mg3v38k836f3kxtgj8z24j2twattmsjp3qkj;130586;1;130586;0
9046;bc1qgrxrzfkfeamv0p5jctjrmzdf3rp24kmvxug2aq;678287;1;678287;0
9047;1DreSuP5KUDf6QFzw66jRudrE3nH8JiU3a;219650;1;219650;0
9048;bc1qcphm9fc5550mxkgyp06g4kt40csms4wmz8hvv0;125897;4;147860;21963
9049;3FLyhsShwt2diDnPCgs3d5hQsNc7KnauDU;314141;47;1530477;1216336
9050;bc1qp0za352ut3w9un78wwxu02ssy03s84dxr3uv0r;1665700;26;3249545;1583845
9051;15RVRabjzweZFHqNkmmYFiDcgY19NH3Tfp;1168808;120;45830473;44661665
9052;3PKxA5DwhX2P58Gg1XPiYV9kW9xV8Vqx84;9487822;81;61883511;52395689
9053;3QoLhHTuAgRpxH255QyYn7Ws7xxFsYehUN;2906718;174;109534767;106628049
9054;32N9gDFjDrrKPy2UFbZ5G4Sy5qVGicd7Qm;450187;15;18729267;18279080
9055;3BhLS1EW4JEjnF66DQxYaoVeYiq56RvKmr;1861679;1391;195922664;194060985
9056;1LagtorV4mY4s4cPvtxME4mamsBaTeL2VF;1478542;19;1478542;0
9057;3J9ofJbsREuJZgzgrJ1bW1whUAjdrjUb6r;38076;16;310807;272731
9058;38u48er6Nt8jCgLjRLZyJoKhd3Cou2gZZS;862279;5;862279;0
